fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:13:57.909893,San José,17.76,18.12,17.55,17.81,97,0.89,lluvia ligera,9.9333,-84.0833
