fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:11:27.774509,Lleida,11.64,11.24,11.64,12.11,91,5.14,algo de nubes,41.6167,0.6167
2025-10-26T08:17:03.526031,Lleida,11.64,11.24,11.64,13.11,91,4.12,algo de nubes,41.6167,0.6167
