fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:11:01.122121,Albacete,13.45,12.99,13.45,13.45,82,1.03,muy nuboso,38.8333,-2
2025-10-26T08:16:36.063539,Albacete,14.45,14.09,14.45,14.45,82,1.03,muy nuboso,38.8333,-2
