fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:11:24.137391,Huesca,9.38,6.76,9.38,9.38,76,5.14,cielo claro,42.1362,-0.4087
2025-10-26T08:16:59.760016,Huesca,11.38,10.3,11.38,11.38,66,5.14,cielo claro,42.1362,-0.4087
