fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:12:02.963917,Amsterdam,10.09,9.06,9.36,10.95,73,11.32,algo de nubes,52.374,4.8897
2025-10-26T08:17:39.685926,Amsterdam,10.09,9.09,8.81,11.09,74,11.32,algo de nubes,52.374,4.8897
