fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:12:42.898569,Tirana,16.49,16.21,16.49,16.49,77,3.6,lluvia ligera,41.3275,19.8189
