fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:14:00.321423,São Paulo,19.49,19.4,19.49,20.2,73,2.57,cielo claro,-23.5475,-46.6361
2025-10-26T08:19:40.717204,São Paulo,19.49,19.4,19.49,20.2,73,2.57,cielo claro,-23.5475,-46.6361
