fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:11:38.712395,Oviedo,9.23,9.23,9.19,10.2,100,0.45,nubes,43.3603,-5.8448
