fecha_hora,ciudad,temperatura_c,sensacion_c,temp_min_c,temp_max_c,humedad_porc,viento_kmh,descripcion,lat,lon
2025-10-26T08:12:58.637996,Hamburg,5.05,-0.68,4.33,5.72,92,11.32,chubasco,53.55,10
2025-10-26T08:18:37.144980,Hamburg,4.87,-0.92,4.33,5.72,94,11.32,chubasco,53.55,10
